TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
4.458231293,0.0959196,0,0.969132,0.8893,0.0371159,0.879388,0.794751,1.14742,0.480851,0.699173,1.24301,0.601295
4.504671202,0.28685,0.0748732,0.947631,0.458021,0.289412,1.20908,0.635606,0.660728,1.19532,0.699892,0.340581,1.11295
4.551111111,0.175011,0.297528,1.02921,0.20039,0.476729,1.45319,0.544333,0,1.53058,0.406775,0.127699,1.2176
4.597551020,0.0591037,0.349869,0.941517,0.171987,0.463771,1.19869,0.662381,0,1.13124,0.83591,0.333212,0.969371
4.643990930,0.094319,0.621726,0.836322,0.672647,0.173469,1.16274,0.580347,0,0.0702439,1.44697,0.325966,0.688062
4.690430839,0.0375807,0.881094,0.256938,0.793245,0.0807032,1.68371,0.25195,0.956824,0.0520699,1.53112,0.460871,0.387683
4.736870748,4.67565e-05,0.782031,0.403634,0.738702,0.198724,1.41652,0.271122,1.00965,0.0660666,1.41643,0.486307,0.600773
4.783310658,0.198067,0.664608,1.00983,0.2383,0.323465,0.426817,0.835471,0.74582,0.527979,0.850265,0.243248,1.38488
4.829750567,0.225082,0.49399,1.43053,0.191866,0.480886,0.209543,0.936,0.34579,0.964973,0.481111,0.873264,1.07613
4.876190476,0.445333,0.350369,1.75065,0.254246,0.384166,0.0371354,1.11105,0.0469205,1.01973,0.438412,1.32901,0.759591
4.922630385,0.387005,0.110426,1.71054,0.226754,0.39479,0.0260764,1.32673,0.0135574,1.18008,0.412856,1.56751,0.62652
4.969070295,0.0195441,0,1.54612,0.469278,0.264995,0.202662,0.878123,0.0685264,1.41913,0.469265,1.59757,0.538304
5.015510204,0.0607526,0.0287358,1.06904,0.477052,0.0667299,1.279,0.361013,0.40549,1.44817,0.288908,1.44269,1.08063
5.061950113,0.127964,0.0754313,1.05455,0.103736,0.0878818,1.47916,0.0943277,0.519165,0.910576,0.340568,1.10886,1.64569
5.108390023,0.116325,0.00240429,0.746722,0.276886,0.29038,1.64051,0.636207,0.148991,0.77199,0.277619,0.216374,1.54824
5.154829932,0.0131524,0.00327228,0.591299,0.380742,0.409524,0.831457,0.876879,0.144917,0.852404,0.777316,0.60067,0.98422
5.201269841,0.0481478,0.00335349,0.698327,0.619987,0.0680672,0.917157,1.03964,0.468306,0.54684,1.03311,0.671035,0.911016
5.247709751,0.104654,0.000824561,0.63312,0.824517,0,1.04272,1.06665,0.619667,0.524414,1.09159,0.506511,0.593851
5.294149660,0.0146234,0.0202209,1.01418,0.835696,0.00313017,1.34237,0.665196,0.343484,1.14081,0.485829,0.499776,0.417749
5.340589569,0.16376,0.226857,1.36791,0.613805,0.0220531,1.54171,0.102934,0.104166,1.22654,0.300932,0.744,0.523414
5.387029478,0.566586,0.167045,1.51591,0.577676,0.0172342,1.01523,0.725403,0.187861,1.15457,0.555635,0.273389,0.632117
5.433469388,0.342109,0.191307,1.82295,0.622754,0.0123508,1.01211,1.07634,0.194258,1.21284,0.175727,0.181411,0.594301
5.479909297,0.150393,0.188767,1.71954,0.689839,0.000583967,1.22686,1.1725,0.181797,0.746426,0.431089,0.459329,0.331405
5.526349206,0.154586,0.0474,1.65261,0.551661,3.36876e-05,1.34421,1.27676,0.2054,0.424986,0.577198,0.679136,0.387843
5.572789116,0.309764,0,1.2484,0.618787,0.029318,1.4403,1.37106,0.276533,0.564585,0.683844,0.773399,0.231402
5.619229025,0.533442,0.0279926,0.325572,0.304641,0.372701,1.51298,0.838346,0.225651,1.1549,0.729777,0.867733,0.211278
5.665668934,0.705052,0.20564,0.605879,0.0274966,0.778637,0.706144,0.262715,0.329269,1.12565,0.822877,0.986468,0.1693
5.712108844,0.655986,0.105338,1.22429,0.391612,0.555308,0.378121,1.06256,0.269715,0.777354,0.721287,0.785203,0.0499341
5.758548753,0.456517,0.159804,1.41331,0.519626,0.366117,0.392648,1.22895,0.530431,0.35474,0.812577,0.550632,0.0380092
5.804988662,0.442829,0.710829,1.21954,0.724846,0.0517246,0.332262,1.56146,0.607849,0.0730331,1.15943,0.451346,0.0358104
5.851428571,0.150988,1.12827,1.08409,0.613758,0.184693,0.424751,1.38486,0.635507,0.127689,1.16584,0.305999,0.0692913
5.897868481,0.000817106,1.56603,1.05931,0.704633,0.109598,1.05366,0.598513,0.573032,0.310785,0.981572,0.206913,0.488969
5.944308390,0.466051,1.29791,0.370537,0.679695,0.446039,1.37966,0.320834,0.740417,0.209853,0.79009,0.569358,0.27555
5.990748299,0.753184,0.830485,0.67487,0.51902,0.248659,1.61042,0.67534,0.680343,0.179221,0.217341,0.648037,0.355811
6.037188209,0.429377,0.645371,0.845201,0.918228,0.409545,1.05999,1.52244,0.524813,0.553606,0.292616,0.45087,0.284046
6.083628118,0.742976,0.377269,1.12166,1.22861,0.255711,0.885229,1.38722,0.383503,0.930187,0.238933,0.263892,0.454556
6.130068027,0.943842,0.366028,1.23748,0.787593,0.357235,0.55855,1.40152,0.313788,1.01069,0.144662,0.566561,0.317752
6.176507937,1.08668,0.325936,1.25648,0.436383,0.349429,0.171772,1.80795,0.183229,0.514703,0.165309,1.22949,0.150658
6.222947846,0.929118,0.402416,0.729897,0.28383,0.49852,0.690183,1.53805,0.202005,0.312735,0.0900186,1.47245,0.159175
6.269387755,0.841086,0.834105,0.446788,0.187278,0.719041,0.648603,1.27417,0.475332,0.667979,0,0.907339,0.155849
6.315827664,0.498899,0.929866,0.705397,0.0942786,0.710842,0.870771,1.16258,0.52048,1.06468,0.337964,0.130839,0.259931
6.362267574,0.25536,0.397222,0.690877,0.228471,0.267748,1.05587,1.04991,0.972826,0.996764,0.38875,0.0611215,0.0620218
6.408707483,0.0965311,0.188377,0.773964,0.223692,0.157236,1.32134,1.22295,0.984181,0.882903,0.558639,0.122558,0.174852
6.455147392,0.156811,0.117945,1.00116,0.332603,0.137247,1.56111,1.3863,0.831846,0.436983,0.728177,0.402427,0.173366
6.501587302,0.191776,0.0980516,1.33698,0.432769,0.0917497,1.57215,0.782955,0.48146,0.262549,1.02452,0.98603,0.340085
6.548027211,0.296917,0.581918,0.927455,0.534801,0.593636,1.41496,0.110682,0.573691,0.380893,0.36097,1.31801,0.0882135
