62.415238095,9007.76,15786.8,8191.28,5616.6,3833.68,1511.44,7955.34,4699.71,1548.8,2311.75,1709.57,11424.2,1911.05,591.597,771.015,9463.15,1196.46,4203.76,11000.1,19150.3,3283.56,623.047,552.878,583.217,1319.65,1933.4,7386.02,3850.37,4530.74,5605.22
63.901315193,8266.21,15994,7951.76,6421.1,4435.18,1564.42,8102.27,5192.44,1278.59,1610.75,1173.81,11106.1,1408.38,487.515,778.311,9569.43,1287.76,3882.91,10379.3,19637.2,2730.8,294.474,506.793,466.86,979.03,2137.33,7408.49,3257.45,4285.4,4898.77
65.387392290,7977.39,16141.3,8201.06,6799.18,4897.62,1445.14,8189.8,5315.52,1137.53,1111.16,665.093,11074.7,973.5,441.49,681.249,9456.53,1447.82,3479.8,9799.7,20147.4,1860.06,302.93,491.106,425.878,885.993,2080.31,6885.85,3073.06,3513.21,3797.82
66.873469388,8056.02,16634.3,8911.86,6823.21,4983.15,1224.79,7742.95,5074.78,1048.67,807.128,559.124,11195.4,739.546,517.622,527.228,9013.05,1591.16,3064.58,9199.58,20338.8,1109.61,664.353,655.414,486.351,971.328,1932.65,5963.61,3310.57,2768.14,2970.57
68.359546485,8539.81,16479.7,9768.61,6623.08,4689.76,1063.44,7006.65,4592.49,1044.53,827.32,1126.03,11206.7,745.493,740.427,389.135,8430.45,1741.29,2894.25,8508.14,19612.1,1113.23,1224.18,1170.48,631.897,1063.3,1647.91,5414.15,3434.24,2449.56,3052.54
69.845623583,9911.3,14124.4,10708,6690.61,4183.32,1101.24,6105.52,4075.34,1144.36,1226.03,2393.33,10818,994.626,1111.75,418.284,7751.23,1810.25,2856.91,7916.17,17948.6,2196.74,1926.52,2083.62,890.327,1073.61,1410.22,5325.91,3447.83,2426.19,3977.4
71.331700680,13178.9,10030.9,12299.6,7224.68,3823.86,1284.47,5120.43,3688.81,1377.23,1900.88,3992.57,9935.58,1433.1,1640.38,732.197,7012.18,1856.99,2791.49,7593.65,16195.8,3965.72,2797.74,3440.24,1379.99,1038.03,1387.88,5300.17,3420.58,2508.56,5209.09
72.817777778,18899.1,7966.71,15345.6,7986.73,3582.57,1645.23,4563.14,3317.73,1843.7,2769.85,5523.42,8424.62,1895.51,2314.52,1279.6,6185.84,1937.85,2599.88,7581.6,15138.5,5871.98,3821.64,5092.61,2054.93,1050.65,1519.06,5279.32,3082.57,2664.03,6302.33
74.303854875,26860.9,13715.9,20392.7,8408.47,3376.25,2100.71,4132.06,3056.95,2466.9,3746.37,6799.18,6518.8,2183.51,3087.09,1830.99,5212.47,2006.64,2198.7,7591.58,15503.7,7506.56,4690.5,6712.25,2690.11,1151.33,1737.77,4867.87,2757.02,2903.3,6877.31
75.789931973,36027.8,30647.4,27463.2,8342.25,3188.05,2380.09,3751,2741.26,3032.5,4718.59,7574.73,4787.8,2264.71,3810.97,2245.37,4127.04,1910.21,1871.82,7433.31,17812.7,8353.61,5110.19,7760.13,3016.72,1318.71,1783.12,4223.03,2622.91,2962.06,6915.35
77.276009070,44328.6,56312,35661.1,8082.59,2994.1,2320.59,3432.26,2413.46,3291.15,5189.95,7808.49,3524.61,2292.77,4271.04,2595.45,2925.38,1528.1,1814.15,7276.88,22118.7,8351.99,4930.16,8057.18,2823.23,1530.34,1712.54,3488.48,2611.05,2760.72,6566.02
78.762086168,49080.2,84190.1,43419.2,7638.66,2434.39,2167.78,3031.26,2168.46,3227.04,4877.16,7513.38,2994.44,2419.97,4359.57,3051,1880.2,1055.62,1958.62,7214.65,28138.3,7785.59,4214,7600.67,2261.33,1738.06,1630.32,2697.42,2725.4,2211.15,5904
80.248163265,48408.4,106283,49392.2,6968.34,1575.38,2178.13,2749.92,1848.11,2899.98,3969.42,6795.63,3238.06,2665.83,4220.5,3610.19,1374.62,773.228,2199.17,7079.1,35464.9,7213.81,3430.89,6532.32,1655.34,1918.16,1506.93,2183.25,2740.38,1434.88,4986.47
81.734240363,42471.1,118104,52376.7,6357.06,839.701,2364.53,2458.18,1553.71,2495.13,2912.91,5742.8,4071.62,2968.27,3996.4,4155.47,1565.02,827.358,2442.4,6882.75,43432.8,6947.75,3026.73,5167.28,1313.87,1980.62,1333.38,2061.41,2559.88,731.745,4086.82
83.220317460,33921.6,119670,52378.4,5923.9,582.724,2460.57,2104,1271.72,2176.45,2046.63,4615.37,5102.97,3194.31,3783.59,4488.07,2209.08,1134.19,2620.86,6632.49,51113.5,7186.42,3086.04,3734.05,1330.69,1966.97,1144.08,2290.05,2288.92,289.742,3308.21
